Latitude,Longitude,Height
32.012351,118.843298,10
32.006721,118.841672,10
32.009436,118.850003,10
32.007875,118.849661,10
32.013345,118.843545,10
32.016087,118.840731,10
32.009016,118.84264,10
32.008001,118.848147,10
32.010963,118.841321,10
