Latitude,Longitude,Height
32.016786,118.867407,10
32.021352,118.874397,10
32.021189,118.86984,10
32.021652,118.873329,10
32.020841,118.872498,10
32.023598,118.870891,10
32.024173,118.866929,10
32.024305,118.871957,10
32.020487,118.866897,10
