Latitude,Longitude,Height
32.070291,118.766413,10
32.071279,118.765949,10
32.069918,118.767538,10
32.069496,118.765949,10
32.070081,118.769419,10
32.076204,118.766801,10
32.070216,118.766901,10
32.071116,118.766214,10
32.074824,118.760684,10
32.070268,118.765741,10
