Latitude,Longitude,Height
32.119262,118.791023,10
32.118295,118.793303,10
32.116452,118.799621,10
32.115278,118.794071,10
32.118575,118.79711,10
32.115297,118.791622,10
32.116566,118.791339,10
32.117868,118.792211,10
32.115439,118.794888,10
32.112993,118.793999,10
32.112996,118.791068,10
