Latitude,Longitude,Height
32.114364,118.788117,10
32.109832,118.784749,10
32.114659,118.781616,10
32.109739,118.790123,10
32.115589,118.789497,10
32.106837,118.780619,10
32.115985,118.785606,10
32.107631,118.788224,10
32.106684,118.786015,10
