Latitude,Longitude,Height
32.102314,118.734994,10
32.107438,118.734049,10
32.10481,118.727293,10
32.104968,118.731341,10
32.107368,118.727191,10
32.104113,118.732139,10
32.104053,118.732415,10
32.10766,118.728478,10
32.108008,118.733751,10
