Latitude,Longitude,Height
31.98806,118.684078,10
31.989066,118.676017,10
31.987872,118.676611,10
31.987558,118.679914,10
31.99146,118.684185,10
31.988586,118.678789,10
31.988516,118.682623,10
31.991047,118.67684,10
