Latitude,Longitude,Height
32.0781,118.768035,10
32.07965,118.767186,10
32.073537,118.76205,10
32.076277,118.762753,10
32.075063,118.765324,10
32.07587,118.761099,10
32.080599,118.769806,10
32.075482,118.768566,10
32.07337,118.765559,10
32.079119,118.765827,10
32.075887,118.763864,10
