Latitude,Longitude,Height
32.083901,118.824994,10
32.083362,118.819053,10
32.085564,118.822741,10
32.078355,118.822937,10
32.081705,118.817477,10
32.084494,118.821638,10
32.07771,118.821595,10
32.083714,118.822284,10
32.076899,118.817196,10
32.084096,118.82517,10
32.077313,118.824086,10
32.078884,118.818762,10
