Latitude,Longitude,Height
32.152422,118.808988,10
32.146928,118.80623,10
32.154659,118.802297,10
32.148183,118.804872,10
32.156588,118.805491,10
32.15284,118.808987,10
32.153321,118.805948,10
32.150391,118.808329,10
32.15425,118.806794,10
32.147027,118.804634,10
