Latitude,Longitude,Height
32.116835,118.813396,10
32.125827,118.819918,10
32.121641,118.817089,10
32.121635,118.813915,10
32.117018,118.814607,10
32.116753,118.820279,10
32.120411,118.814596,10
32.121502,118.811741,10
32.11917,118.814348,10
32.125044,118.816386,10
