Latitude,Longitude,Height
32.186723,118.744098,10
32.189787,118.746269,10
32.186781,118.745837,10
32.182473,118.74586,10
32.189215,118.745897,10
32.18809,118.749745,10
32.188047,118.746117,10
32.187158,118.740998,10
32.188036,118.746714,10
32.184658,118.750136,10
32.187938,118.741812,10
32.18415,118.741549,10
