Latitude,Longitude,Height
32.053123,118.830053,10
32.052177,118.829202,10
32.052747,118.830315,10
32.052348,118.828297,10
32.053929,118.833632,10
32.061071,118.834744,10
32.054738,118.833587,10
32.053942,118.82667,10
32.059097,118.828252,10
32.059061,118.832295,10
