Latitude,Longitude,Height
31.988078,118.685735,10
31.995525,118.683545,10
31.988192,118.684234,10
31.993814,118.681298,10
31.988143,118.686893,10
31.988092,118.683136,10
31.990935,118.683091,10
31.996147,118.683605,10
31.989918,118.681958,10
31.995138,118.680633,10
31.99476,118.685988,10
31.990127,118.690203,10
