Latitude,Longitude,Height
32.086942,118.81172,10
32.094458,118.811363,10
32.092194,118.807929,10
32.090501,118.805924,10
32.089895,118.807481,10
32.089243,118.8143,10
32.095823,118.81136,10
32.088327,118.810413,10
