Latitude,Longitude,Height
32.082436,118.760922,10
32.081807,118.763618,10
32.078576,118.762508,10
32.076638,118.76151,10
32.086522,118.763653,10
32.085599,118.763777,10
32.080883,118.769828,10
32.080148,118.76266,10
