Latitude,Longitude,Height
31.935117,118.736302,10
31.939875,118.731324,10
31.938889,118.7386,10
31.93881,118.738025,10
31.939428,118.733675,10
31.936533,118.738472,10
31.940315,118.733262,10
31.941031,118.731153,10
31.937776,118.737948,10
31.937809,118.738018,10
