Latitude,Longitude,Height
32.212283,118.705538,10
32.209255,118.713447,10
32.208659,118.708447,10
32.206986,118.707965,10
32.208263,118.71042,10
32.213622,118.713932,10
32.211009,118.711077,10
32.216379,118.711369,10
32.210419,118.713176,10
32.210863,118.710588,10
32.207006,118.71519,10
32.215446,118.714789,10
