Latitude,Longitude,Height
32.07021,118.748136,10
32.062786,118.748014,10
32.068324,118.749767,10
32.065988,118.747257,10
32.068469,118.748435,10
32.062672,118.752463,10
32.063853,118.748028,10
32.063348,118.749299,10
32.064716,118.750013,10
32.06584,118.747046,10
