Latitude,Longitude,Height
32.047762,118.819648,10
32.05193,118.824502,10
32.053706,118.819483,10
32.047795,118.823507,10
32.047749,118.824787,10
32.054799,118.823235,10
32.047393,118.81548,10
32.050217,118.815729,10
32.049851,118.819093,10
32.050176,118.817761,10
