Latitude,Longitude,Height
32.037922,118.807141,10
32.034252,118.806335,10
32.041471,118.80585,10
32.035473,118.804691,10
32.038329,118.806361,10
32.031985,118.808698,10
32.040319,118.804947,10
32.03686,118.809843,10
32.036579,118.803034,10
