Latitude,Longitude,Height
32.151088,118.774748,10
32.147744,118.777171,10
32.155458,118.776977,10
32.154613,118.777274,10
32.149227,118.779584,10
32.153134,118.772557,10
32.15375,118.771411,10
32.147386,118.774303,10
32.155912,118.779362,10
32.147497,118.771076,10
32.154913,118.773766,10
