Latitude,Longitude,Height
32.167883,118.821674,10
32.165099,118.825088,10
32.165811,118.826973,10
32.16461,118.826996,10
32.162499,118.829616,10
32.165498,118.82919,10
32.166216,118.828193,10
32.162151,118.820612,10
32.162643,118.827775,10
32.165693,118.825086,10
