Latitude,Longitude,Height
32.102587,118.785816,10
32.105462,118.789078,10
32.107523,118.784156,10
32.107675,118.787403,10
32.102913,118.781755,10
32.102397,118.786522,10
32.107823,118.79036,10
32.107852,118.78518,10
32.104413,118.784188,10
32.110302,118.781617,10
32.103147,118.784097,10
32.111386,118.789165,10
