Latitude,Longitude,Height
32.014847,118.915892,10
32.018564,118.916926,10
32.016031,118.925316,10
32.013343,118.915429,10
32.018659,118.918849,10
32.013042,118.923394,10
32.013483,118.919725,10
32.019327,118.924427,10
32.01611,118.923341,10
32.018902,118.925082,10
32.012581,118.923969,10
32.016115,118.915911,10
