Latitude,Longitude,Height
31.984224,118.679149,10
31.982795,118.677912,10
31.987383,118.678245,10
31.987505,118.684105,10
31.982756,118.678429,10
31.990633,118.680392,10
31.98243,118.677524,10
31.982762,118.68203,10
31.983103,118.682725,10
