Latitude,Longitude,Height
32.001713,118.883933,10
32.010955,118.877535,10
32.004487,118.882439,10
32.004024,118.884301,10
32.009463,118.88014,10
32.009978,118.875358,10
32.010079,118.875764,10
32.003352,118.876101,10
32.003679,118.879531,10
32.001931,118.87538,10
