Latitude,Longitude,Height
32.038188,118.709756,10
32.036713,118.705402,10
32.041208,118.705777,10
32.040805,118.703771,10
32.035405,118.704365,10
32.03626,118.707704,10
32.03302,118.70345,10
32.033953,118.705333,10
