Latitude,Longitude,Height
31.977312,118.675301,10
31.979348,118.673626,10
31.985606,118.672996,10
31.985197,118.676383,10
31.983698,118.67645,10
31.97709,118.676765,10
31.985073,118.676372,10
31.982047,118.677756,10
