Latitude,Longitude,Height
32.211843,118.854099,10
32.219,118.853328,10
32.212763,118.858553,10
32.217255,118.85426,10
32.221254,118.850755,10
32.213085,118.858926,10
32.211892,118.853361,10
32.216238,118.858074,10
32.212273,118.85298,10
32.221378,118.856558,10
32.214051,118.856044,10
32.215339,118.850682,10
