Latitude,Longitude,Height
32.150086,118.78407,10
32.146063,118.784597,10
32.145817,118.777303,10
32.143481,118.775899,10
32.14817,118.782059,10
32.145328,118.778182,10
32.150986,118.781617,10
32.149052,118.779791,10
32.145384,118.782824,10
32.143545,118.776395,10
32.150342,118.782392,10
