Latitude,Longitude,Height
32.148508,118.78062,10
32.146678,118.789742,10
32.14745,118.787421,10
32.15548,118.786399,10
32.152523,118.790274,10
32.149845,118.781339,10
32.15577,118.788956,10
32.15335,118.783604,10
32.156187,118.782085,10
32.148226,118.786665,10
