Latitude,Longitude,Height
32.015173,118.721992,10
32.013269,118.720916,10
32.01135,118.726889,10
32.015928,118.725712,10
32.015218,118.72373,10
32.015344,118.724697,10
32.016634,118.729934,10
32.010489,118.7228,10
32.015442,118.721022,10
32.009051,118.725564,10
32.013114,118.730207,10
