0.01,0,0,0,0,0,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.01,0,0.01,0,0.01,0.01,0.01,-1,-1,-1,-1,-1,-1,-1,-1,0.03,0,0,0,0.01,0,0,0,-1,-1,-1,-1,-1,-1,0.01,0,0.01,0.01,-1,-1,-1,-1,-1,-1,0.01,0,0,0,0.01,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
0,0,0,0.01,0,0,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.01,0.02,0.03,0,0.01,0.01,0.01,0,0.02,0.02,0.05,0,0,0,0,0,0.02,0.01,0.01,0,0,0,0.01,-1,-1,-1,-1,0.01,0.02,0.01,0.01,0.01,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
0,0.01,0.01,0.01,0.02,0,0.01,0.01,0.02,0,0,0.02,0.03,0.02,0.01,0,0,0,0.04,0,0.03,0.02,0.03,0.01,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0,0,0,0,0,0.01,0,0,0,0,0.01,0.03,0.01,0,0.01,0,0,0.02,0,0,0,0.01,0.02,0,0,0,0.01,0,0,0,-1,-1,0.01,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1
0,0,0.01,0,0,0,0,0,0,0.02,0.01,0,0.01,0.01,0.02,0.04,0.03,0,0.01,0,0,0,0.04,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0.02,0,0,0.01,0,0.01,0,0,-1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.01,0.01,0.01,0,-1,0.02,0,0.01,0,0.02,0.01,0,0,0.01,0.02,0,0.02,0.01,0.02,0,0.02,0.02,0.01,0.01,0.02,0.03,0,0.03,0.01,0.02,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0.01,0,0.01,0.02,0,0,0,0,0.01,0.02,0,0.01,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1
0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.04,0.01,0.01,0,0.03,0.03,0.02,0.01,0,0,0.02,0.06,0.01,0.05,0.01,0.02,0,0,0,0.03,0.04,0.02,0,0,0,0,0.02,0.01,-1,-1,0.02,0.01,0.02,0.02,0.01,0,0,0.01,-1,-1,0,0,0.01,0.01,0,0,-1,0,-1,-1,-1,-1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1
-1,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.02,0.01,0,0,0.01,0,0,0.02,0,0.02,0.01,0.03,0.02,0.01,0.01,0.02,0.02,0.03,0,0,0,0.03,0,0.01,0,0,0,0,-1,-1,-1,-1,-1,-1,0.01,0,0.01,0.01,0.01,-1,-1,-1,-1,-1,0.01,0.01,0.01,0,0.01,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1
-1,0.01,0,0,0,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.02,0.02,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0.02,0.01,0.03,0,-1,-1,-1,-1,-1,-1,-1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1
0,0,0.01,0,0.01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.05,0.06,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0.03,0.02,0.02,-1,-1,-1,-1,-1,-1,-1,0,0,0.02,0.02,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,-1,-1,-1,-1,-1
0,0,0.01,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.03,0.07,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0.01,0.01,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,-1,-1,-1,-1,-1,0,0
0.01,0,0,0.01,0,0,0,0,0.01,0,0.01,0.03,0,0.02,0.02,0,0.03,0.02,0.01,0.05,0,0.03,0.06,0.03,0.02,0.01,0.03,0.02,0.02,0.03,0.06,0,0.01,0.04,0.11,0.03,0,0,0,0,0,0,0.05,0.01,0.02,0,0,0.02,0,0,0,0.01,0,0.02,-1,0,0.01,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,-1,0,0.01,-1,0,0,0,0.01,0,0,0,0,0,-1,-1,-1,-1,-1,0,0.01
0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0.07,0.01,0,0,0.09,0.05,0,0.01,0.01,0,0,0,0,0,0,0,0.02,0.02,0.01,0.01,0.02,0.01,0,0.01,0.01,0.02,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,-1,-1,0.01,0,0,0,0,0,0.01,0.01,0.01,-1,-1,0,0,0,-1
0,0,0,0.01,0,0.01,0,0.01,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0.08,0.03,0.07,0,0.02,0.06,0.08,0.01,0,0,0,0,0,0,0.01,0,0.04,0.03,-1,-1,0.01,0.02,0.02,0,0.02,0.02,0,0.01,0,0,0,0.01,0.01,0,0,0.01,0,0.01,0.02,0,0,0,0.01,-1,-1,0,0,0.01,0,0,-1,0,0,0,0,0,0,0,0,0.02,0,0.01,-1,-1,0.01
0,0.02,0,0.01,0,0.02,0.01,0.01,0.01,0,0,0.02,0,0.02,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0.01,0.01,0.09,0.1,0,0.01,0.14,0.06,0,0,0,0.02,0.01,0,0,0.03,0.07,0.04,0.04,-1,-1,0.05,0.01,0.01,0.02,0,0,0.02,0.02,0.01,0,0,0.03,0.01,-1,0,0.01,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0
0,0.01,0,0.01,0,0.01,0.02,0.01,0.01,0,0.02,0.03,0,0.01,0.04,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0.02,0.01,0,0.13,0.1,0.02,0.11,-1,0.09,0.01,0.02,0.03,0.01,0,0,0.03,0.08,0.01,0.05,0.03,0.02,0.01,0.02,0.04,0.02,0.01,0,0.02,0.02,0.01,0,0,0,0,0,-1,0.02,0,-1,-1,-1,0,0,0,0,-1,0,0.01,0,-1,-1,-1,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0
0,0.01,0,0,0,0,0,0,0.01,0.01,0.02,0.04,0.03,0.02,0,0.02,0,0.05,0.01,0,0.02,0.01,0.01,0,0.01,0.02,0.01,0.03,0.02,0.15,-1,0.02,0.16,-1,0.11,0.02,0.06,0.02,0.02,0.02,0.01,-1,-1,-1,-1,-1,0.01,0.03,0.04,0.01,0.01,0.01,0.02,-1,-1,-1,-1,0.01,0,0.01,0,0.01,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0.01,0,0,-1,-1,-1,0,0,0.01,0,0,0,0,0,0.03,0.01,0,0,0,0.01
0.01,0,0.01,0,0,0,0,0,0.02,0.01,0,0,0,0.01,0,0.06,0.01,0.02,0.01,0.03,0.06,0.05,0,0.02,0.01,0.04,0.02,0.02,0.05,0.06,0.16,0.08,0.09,0.09,0.1,0.05,0.05,0.01,0.03,0.01,0,-1,-1,-1,-1,-1,-1,0.02,0.01,0.02,0.02,0.01,-1,-1,-1,-1,-1,-1,0.01,0,0,0,0,0,0.01,0,0.01,0,0.01,0.01,0,0,0,0.01,0.01,0,-1,-1,-1,-1,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0.01
0.01,0,0,0,0,0,0.01,0,0,0.01,0.02,0.01,0.01,0.01,0.01,0.03,0.04,0.03,0.04,0.03,0.04,0.08,0.07,0.08,0.01,0.03,0.01,0.04,0.06,0.13,0.12,0.2,0.19,0.19,0.16,0.13,0.09,0.06,0.02,0.01,0,-1,-1,-1,-1,-1,-1,0.02,0.04,0.03,0.01,0.03,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0.01,-1,-1
0,0,0.01,0,0.01,0,0,0.02,0.01,0.03,0,0,0,0.01,0.02,0.02,0.03,0.01,0.02,0.04,0.08,0.07,0.03,0.06,0.08,0.12,0.2,0.1,0.15,0.25,0.24,0.39,0.42,0.35,0.21,0.12,0.11,0.05,0.04,0.03,0.02,-1,-1,-1,-1,-1,0.01,0.03,0,0.02,0.03,0.03,-1,-1,-1,-1,-1,-1,0.01,0,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0.01,0,0,0,0.01,0,0,0,0,0,-1
0,0,0,0,0.01,0,0,0.02,0,0.02,0.01,0.01,0.01,0,0.03,0.02,0.01,0.03,0.01,0.03,0.02,0.08,0.05,0.05,0.06,0.11,0.25,0.22,0.25,0.29,0.43,0.64,0.72,0.49,0.31,0.23,0.07,0.04,0.08,0.01,0.01,0.03,-1,-1,-1,0.05,0.01,0.03,0.01,0.03,0.01,0.01,0.01,-1,-1,-1,-1,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.01,0,0.01,-1,0.01,0,0,0,0,0.01,-1,-1,-1,0,0,0,0,0,0,0.01,0.01,0.01,0.01
0,0.02,0,0,0,0.02,0.01,0.01,0,0,0.01,-1,-1,0.01,0.01,0.03,-1,0.02,0.04,0.04,-1,0.02,0.06,0.1,0.12,-1,0.24,0.26,0.31,-1,0.62,0.93,0.97,0.77,0.47,0.35,0.17,0.06,0,0.03,0.04,0.07,0.07,0.03,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,-1,0,0,0,0,0.01,0,0,-1,-1,-1,0,0.02,0,0,0,0,0,0,0.01
0,0.02,0,0,0,0,0,0,0.02,0.01,0,-1,-1,-1,0.01,-1,-1,-1,0.05,-1,-1,-1,0.06,-1,-1,-1,0.21,0.23,-1,-1,-1,0.92,0.97,0.78,0.57,0.24,0.14,0.06,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,-1,0,0,0,0,0.02,0.01,0,0.01,-1,-1,0,0.02,0,0.02,0,0,0,0.01,0.01
0,0,0.02,0,0,0,0.03,0,0.01,0.02,0.01,-1,-1,0.01,0.01,-1,-1,0.04,0.06,0.02,-1,-1,0.06,0.07,-1,-1,0.14,0.2,-1,-1,0.44,0.7,0.75,0.61,0.39,0.2,0.2,0.09,0.05,0.02,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0.01,-1,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01,0.01,0,0,0,0.01,0,0
0,0.01,0,0,0.01,0,0,0,0.01,0.02,0.01,0,0,0,0.02,0.02,0.01,0.06,0.02,0.01,0.04,0.09,0.06,0.02,0.08,0.08,0.11,0.13,0.18,0.28,0.29,0.31,0.32,0.27,0.22,0.09,0.08,0.05,0.14,0.06,0.08,0.05,0.03,0.04,0.07,0.03,0.03,0.03,0,0,0,0,0,-1,-1,-1,0,0.01,0,0,0,0,0,0,0,-1,-1,0.02,0,0.01,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.01,0,0.02,0.01,0.01,0.01,0.01
0,0.01,0,0,0.01,0,0,0.02,0.04,0,0.01,0,0.01,0.02,0.02,0.01,0.03,0.01,0.02,0.03,0.04,0.03,0.03,0.07,0.13,0.1,0.18,0.13,0.07,0.11,0.11,0.16,0.13,0.15,0.08,0.11,0.05,0.03,0.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01,0.01,0.01,0.01,-1,-1,-1,-1,-1,0,0.01,0,0,0,0,0.01,0,0,0.01,0,0,0,0,-1,0,-1,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.02,0.02,0,0.02,0
-1,0,0.01,0,0,0.01,0,0.01,0,-1,0.01,0.01,-1,0.03,0,-1,0.01,-1,0.05,0,-1,0.05,0.05,0.05,0.06,0.14,0.07,0.11,0.1,0.18,0.2,0.23,0.06,0.08,0.07,0.06,0.02,0.01,0.07,-1,-1,-1,-1,-1,-1,-1,0.05,0.02,0.03,0,0,-1,-1,-1,-1,-1,-1,-1,0.01,0.01,-1,0,0,0.01,0,-1,-1,0,0.02,0,-1,-1,0,-1,0.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.01,0,0.02,0
-1,0,0,0,0.01,0,0.01,0.01,0,-1,0.01,0.01,-1,0,-1,-1,0.02,-1,-1,0.03,-1,0.05,0,0.03,0.08,0.05,-1,-1,-1,-1,-1,-1,0.01,0.04,0.04,0.03,0,0,0.12,-1,-1,0.06,0.04,0.03,0.01,0.03,0.01,0.02,0,0.01,0.01,0.02,-1,-1,-1,-1,-1,0.01,0,0,-1,0,0,0,-1,-1,0,0,0,0,0.01,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01,0.03,0.03,0.03,0.01
0,0.01,0,0,0,0,-1,-1,-1,0.01,0,0.01,0,0.02,0.02,0.01,0,0.02,0.02,0.01,0.02,0.02,0.03,0.05,0.02,0.02,0.06,0.03,0.05,0.16,0.13,0.07,0.03,0.02,0,0.01,0.01,0,0.08,-1,-1,0.02,0.03,0.02,0.01,0.04,0.04,0.03,0.01,0.02,0.02,0.01,-1,-1,-1,-1,-1,0.02,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,-1,0.01,0,0.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01,0.02,0.02,0,0.02
-1,0.02,0,0,0.02,0,0,0.01,0,0.01,0,0,0.01,0,0.02,0.02,0,0.01,0.02,0.02,0.01,0.05,0.01,0.01,0.02,0.05,0.09,0.03,0.06,0.05,0.07,0.04,0,0.02,-1,0.03,0,0,0.08,0.01,0.02,0.03,0.03,-1,-1,-1,-1,0.02,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0.01,0.01,0.02,0,0,0,0,0,0,0.01,0.01,0.01,0,-1,-1,0.01,0.01,0,0.01,0.01,0.03,0.02,0.01,0.01,0.03,0.01,0,0,0.01,0.06,0.02,0.03,0.03,0.01
0,0,0.01,0.01,0,0.01,0.01,0,0,0,0.03,0,0.02,0,0,0.01,0.01,0.05,0.02,0.03,0.02,0,0.04,0.03,0.05,0.01,0.04,0.03,0.04,0.03,0.03,0.06,0,0,0.05,0.09,0,0,0,0,0.04,0.03,0.06,-1,-1,-1,-1,0.01,0.02,0.02,-1,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,-1,-1,0.01,0.01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03,-1,0.04
0,0,0,0,0,0.03,0.01,0,0,0,0.01,0.01,0,0.01,0,0.02,0.01,0,0,0.01,0,0.02,0,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.05,0.07,0,0,0.02,0.06,0,0,0,0,0,0.02,0.01,0.02,0,0.02,0.01,0.01,0,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,-1,-1,-1,0,0.01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03,0.04,-1
0.01,0,0.01,0,0,0.01,0,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0,0.01,0,0.02,0.01,0.05,0.01,0.03,0.03,0,0.02,0.04,0.03,0,0.01,0.03,0.03,0.03,0,0,0,0,0,0,0,0.01,0.02,0.01,0.02,0.03,0,0,0.01,0.01,0,0.01,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0.01,0.02,0,0.01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.03,-1
0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0.02,0,0,0,0.02,0.03,0.02,0.02,0,0.06,0.01,0.01,0.04,0.01,0,0.04,0,0,0,0.02,0.03,0,0,0,0,0,0,0,0.01,0.02,0,0.01,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0.01,0.01,0.01,0,0.02,0,0,0.03,0,0.01,0.03,0.03,0.05,0.02,0.01,0.03,0.06,0.07,0.05,0.02,0.05,0.05
0.02,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0,0,0,0,0,0,0.01,0.02,0.01,0,0.01,0,0.03,0.01,0.01,0.01,0.04,0.03,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0.02,0,0.02,0.01,0.01,0.04,0.01,0.03,0.03,0.04,0.03,0.06,0.02,0.02,0.02,0,0.01,0.07,0.05,0.05
0,0,0.01,0,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0.02,0.02,0,0,0.03,0.01,0.02,0,0.01,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0.01,0,0,0.02,0.01,0.01,0.01,0.02,0,0,0.07,0.06,0,0.02,0.06,0.03,0.03,0.06,0.06,0,0.07,0.04,-1
0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0.01,0.02,0,0,0.01,0,0.01,0,0.02,0.01,0,-1,-1,-1,-1,0.01,0,-1,-1,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,0,0,0.01,0,0.01,0,0,0,0.01,0.02,0,0,0,0,0,0.01,0.01,0,0,0.03,0.02,0.03,0.02,0.01,0.02,0.03,-1,-1,0.07,0.05,0.07,0.05,0.1,0.04,0.02,0.09,-1,-1
0,0,0,0,0.01,0,0,0,0.02,0,0.01,0,0,0,0.01,0.01,0,0.01,0,0,0,0,0.02,0.02,0,0,0.01,0.02,0.02,0.03,0.05,0,0.02,-1,-1,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0.01,0,0.01,0,0,0.02,0,-1,0.01,-1,-1,0.03,0.04,0.04,0.08,0.04,0.02,0.1,0.11,0,0.05,0.01,-1
